0 0
1 0
2 0.006
3 0.022
4 0.065
5 0.094
6 0.138
7 0.188
8 0.26
9 0.304
10 0.361
11 0.45
12 0.52
13 0.603
14 0.653
15 0.727
16 0.752
17 0.825
18 0.853
19 0.944
20 0.955
21 1.013
22 1.043
23 1.09
24 1.116
25 1.143
26 1.211
27 1.236
28 1.253
29 1.254
30 1.313
31 1.339
32 1.363
33 1.412
34 1.422
35 1.466
36 1.498
37 1.557
38 1.554
39 1.611
40 1.631
41 1.672
42 1.661
43 1.703
44 1.763
45 1.815
46 1.84
47 1.813
48 1.899
49 1.917
50 1.94
51 1.997
52 2.054
53 2.025
54 2.073
55 2.091
56 2.111
57 2.139
58 2.187
59 2.226
60 2.231
61 2.255
62 2.261
63 2.304
64 2.353
65 2.347
66 2.385
67 2.419
68 2.408
69 2.424
70 2.481
71 2.488
72 2.539
73 2.561
74 2.595
75 2.618
76 2.594
77 2.662
78 2.695
79 2.683
80 2.791
81 2.763
82 2.836
83 2.89
84 2.822
85 2.86
86 2.936
87 2.909
88 2.902
89 2.99
90 2.997
91 3.032
92 3.067
93 3.065
94 3.079
95 3.055
96 3.132
97 3.152
98 3.213
99 3.193
100 3.232
200 4.285
300 5.056
400 5.79
500 6.492
600 6.958
700 7.544
800 7.89
900 8.315
1000 8.743
1100 9.19
1200 9.529
1300 9.829
1400 10.223
1500 10.518
1600 10.895
1700 11.192
1800 11.404
1900 11.691
2000 12.131
2100 12.304
2200 12.635
2300 12.89
2400 13.242
2500 13.403
2600 13.649
2700 13.826
2800 14.133
2900 14.372
3000 14.701
3100 14.798
3200 14.974
3300 15.309
3400 15.456
3500 15.6
3600 15.948
3700 16.073
3800 16.403
3900 16.542
4000 16.682
4100 16.724
4200 17.09
4300 17.317
4400 17.509
4500 17.576
4600 17.858
4700 18.181
4800 18.298
4900 18.502
5000 18.403
5100 18.675
5200 18.805
5300 18.962
5400 19.228
5500 19.421
5600 19.648
5700 19.724
5800 19.958
5900 20.107
6000 20.435
6100 20.477
6200 20.775
6300 20.594
6400 20.874
6500 20.972
6600 21.412
6700 21.198
6800 21.436
6900 21.658
7000 21.963
7100 21.965
7200 22.162
7300 22.148
7400 22.388
7500 22.51
7600 22.574
7700 22.925
7800 23.091
7900 23.263
8000 23.302
8100 23.381
8200 23.633
8300 23.853
8400 23.821
8500 23.871
8600 24.269
8700 24.298
8800 24.302
8900 24.531
9000 24.644
9100 24.956
9200 24.894
9300 25.168
9400 25.158
9500 25.555
9600 25.585
9700 25.705
9800 25.667
9900 25.694
10000 26.037
