0 0
1 0
2 0.002
3 0.014
4 0.034
5 0.048
6 0.07
7 0.123
8 0.154
9 0.169
10 0.215
11 0.262
12 0.287
13 0.348
14 0.385
15 0.485
16 0.507
17 0.561
18 0.632
19 0.647
20 0.714
21 0.756
22 0.795
23 0.817
24 0.867
25 0.895
26 0.948
27 0.984
28 0.974
29 1.017
30 1.034
31 1.053
32 1.107
33 1.123
34 1.13
35 1.127
36 1.168
37 1.194
38 1.201
39 1.205
40 1.228
41 1.267
42 1.266
43 1.314
44 1.332
45 1.323
46 1.38
47 1.354
48 1.397
49 1.426
50 1.458
51 1.477
52 1.481
53 1.508
54 1.521
55 1.583
56 1.582
57 1.602
58 1.634
59 1.652
60 1.672
61 1.73
62 1.728
63 1.74
64 1.774
65 1.774
66 1.812
67 1.834
68 1.849
69 1.892
70 1.914
71 1.943
72 1.914
73 1.992
74 1.967
75 2.025
76 2.047
77 2.037
78 2.085
79 2.107
80 2.099
81 2.128
82 2.118
83 2.162
84 2.176
85 2.202
86 2.179
87 2.239
88 2.238
89 2.283
90 2.28
91 2.281
92 2.292
93 2.333
94 2.341
95 2.352
96 2.353
97 2.374
98 2.39
99 2.427
100 2.43
200 2.972
300 3.315
400 3.581
500 3.732
600 3.864
700 3.985
800 4.083
900 4.163
1000 4.199
1100 4.203
1200 4.297
1300 4.348
1400 4.339
1500 4.382
1600 4.413
1700 4.4
1800 4.464
1900 4.39
2000 4.451
2100 4.502
2200 4.432
2300 4.451
2400 4.485
2500 4.512
2600 4.472
2700 4.444
2800 4.446
2900 4.484
3000 4.522
3100 4.505
3200 4.501
3300 4.487
3400 4.552
3500 4.465
3600 4.5
3700 4.522
3800 4.575
3900 4.522
4000 4.475
4100 4.478
4200 4.485
4300 4.508
4400 4.469
4500 4.568
4600 4.547
4700 4.471
4800 4.5
4900 4.545
5000 4.519
5100 4.481
5200 4.578
5300 4.491
5400 4.525
5500 4.507
5600 4.566
5700 4.526
5800 4.499
5900 4.528
6000 4.534
6100 4.518
6200 4.54
6300 4.504
6400 4.499
6500 4.495
6600 4.522
6700 4.569
6800 4.553
6900 4.569
7000 4.477
7100 4.545
7200 4.497
7300 4.579
7400 4.611
7500 4.506
7600 4.512
7700 4.468
7800 4.549
7900 4.503
8000 4.534
8100 4.446
8200 4.513
8300 4.487
8400 4.496
8500 4.513
8600 4.548
8700 4.498
8800 4.503
8900 4.563
9000 4.541
9100 4.467
9200 4.535
9300 4.525
9400 4.477
9500 4.493
9600 4.486
9700 4.579
9800 4.482
9900 4.467
10000 4.562
